,Date,User,Tweet
150,2022-09-09 16:36:05+00:00,_Newspremises,"Details of Boehly’s phone call with Aubameyang after Tuchel’s sack revealed

#aubameyang 

https://t.co/QZs757xSWj"
151,2022-09-09 16:34:59+00:00,always_anjali,"@theist26 @SaloniCFC Frankly no i didn't think he was getting sacked this soon simply bc Boehly pushed the idea that he knew this was a rebuild and trust the manager. It wasn't like in Roman days or so we thought. However, yes TT would hv gotten the sack eventually bc of the dressing room"
152,2022-09-09 16:33:03+00:00,allthingschels1,"@cbw_scouting @CFCDaily Don’t know why Boehly didn’t just ‘overrule’ Tuchel &amp; sign Ronaldo instead of Aubameyang though, if he knew he was going to sack TT. 

It’s well reported that Boehly/Clearlake wanted Ronaldo."
153,2022-09-09 16:31:40+00:00,umar_ramon,"Am saying its a kind of something else as chelsea sack thomas tuchel,we hope chelsea not gonna relent without him"
154,2022-09-09 16:30:50+00:00,BobbyTino19,"@DaddyG_O_ @Blue_Footy The media part is the most funniest part because many news broke out after the sack, my question to the media is that “they report of this toxic relationship with Tuchel and Owner” why haven’t they report this before ?"
155,2022-09-09 16:29:43+00:00,BrianMzobe2,"@MikeMakaab Most definitely and it doesn't help when you have a owner who runs the team as if he's playing football manager 😂..,It doesn't make sense on how can he back Tuchel in the transfer market only to sack him a game after the transfer window has been closed."
156,2022-09-09 16:22:57+00:00,CFCArty_,@ftbldylaixz Admin is still recovering from the Tuchel sack like us
157,2022-09-09 16:12:39+00:00,STEPPA_GH,Todd Boehly do ein hair like my toothbrush go sack Tuchel herr now the thing dey pain me 😭😭😭
158,2022-09-09 16:12:34+00:00,blaseruk,@KZYKC1 @LCFCshitposting If we can't afford to sack Rodgers we can't afford to hire Tuchel lol
159,2022-09-09 16:10:35+00:00,BraKay_A,"So @todd_boehly why did you sack Thomas Tuchel without explaining yourself to the fans, he didn't even have time to say goodbye to the players... At least he deserved better than that."
160,2022-09-09 16:09:47+00:00,FrankBevan6,@CFCDaily I do believe he had his preference when he baught the club to have a new manager but obviously tuchel was so popular he couldn't just sack him so tried backing him the signings wernt bad for any manager to work with
161,2022-09-09 16:00:37+00:00,FitzShola,Scenes when Liverpool sacks Klopp and replace him with Tuchel. 😝🔥
162,2022-09-09 15:57:12+00:00,tonyszn_07_2,Sack ten hag and bring tuchel in !
163,2022-09-09 15:53:33+00:00,ibzsmo3k,They set tuchel up. Pretty obvious. Hold it against him so they have excuses to sack him. Funny owners https://t.co/I6RTCoCpZm
164,2022-09-09 15:52:05+00:00,Tosin_T_Abiola,"@gleeddee That said, I don't see why we will sack Tuchel to employ him. I still think it's not about the result, but rather different perspective or some sort of background issues between club and manager."
165,2022-09-09 15:48:44+00:00,J_agozie,"BEFORE SACK
Chelsea fans: If Roman was here Tuchel will be long gone blah blah

AFTER SACK
Chelsea fans: This is shocking and disgraceful, Boehly is an ass. https://t.co/YwE4OSOF6w"
166,2022-09-09 15:44:58+00:00,Gooner_o_saurus,"@Lord_Impaler_7 Makes sense when i heard its bcos Tuchel refused to have a 37 yr old in his twilight that d owner made decision in their mind to sack him, exactly what new rookie owners would want to do.. thankful for our owner who backed our manager under similar circumstances."
167,2022-09-09 15:37:22+00:00,AniketMisra007,@TheDrogBABA *FVX : apni galti se nae seekhne k wajah se Tuchel ko sack kr diya tha yaad rakhi
168,2022-09-09 15:34:39+00:00,NickH_Blues,"The more I’ve thought about it, the only issue I have with Tuchel getting sacked is the timing. Why not just do it in the summer? Why let him choose 300 million worth of players only to sack him? I think him getting the sack eventually was inevitable."
169,2022-09-09 15:31:15+00:00,MichaeIChapman,"@SalCornetta @alexlebl23 @jreidchapman It’s so hard to know at this point, but that would suggest that they never really wanted Tuchel there, but basically needed an excuse to sack him (and hence why they appeared to be backing him massively in the transfer window)."
170,2022-09-09 15:31:03+00:00,SaloniCFC,@always_anjali @jabbawovk That's why I've always blamed our players for Tuchel's sack. Boehly would've never sacked him if our lazy players performed well each week &amp; we we got convincing results...It's impossible to manage a team where you've fall out with most of players...
171,2022-09-09 15:30:29+00:00,Armaans27300159,"@TheLampardView No way mount and havertz are there in this picture🤣🤣
Havertz should be the reason for tuchel's sack after missing infinite amount of open goal or 1v1 chances"
172,2022-09-09 15:30:23+00:00,DoubletapTy,Jokes aside Tuchel was a joke domestically we just looked like shit we were also insanely inconsistent the sack was coming !
173,2022-09-09 15:28:07+00:00,always_anjali,"@SaloniCFC @jabbawovk Thése players hv acted like babies about this entire situation, u cannot blame Tuchel for their performances. Again i've said it various times i understand that he lost the dressing room and why it was best to sack him...my problem with Boehly goes beyond that👍"
174,2022-09-09 15:26:52+00:00,xHaustedOfStats,"@ChicagoDmitry The timeline of approving Aubameyang overlaps with the timeline of taking the Tuchel sack decision
What even?"
175,2022-09-09 15:25:34+00:00,omar_u29,We can’t just act like we were just gonna sack Tuchel and never appoint anyone again.
176,2022-09-09 15:24:17+00:00,CovRaj,Sack of Thomas Tuchel could be ‘positive’ for Christian Pulisic at Chelsea https://t.co/Mr7XfciZSd
177,2022-09-09 15:20:55+00:00,Iconmusa1,@FrankKhalidUK On tuchel sack?
178,2022-09-09 15:09:34+00:00,cfcbenarfa,"@MauricioPanini 2£ to sack Lampard, 0£ to hire Tuchel + 18 months contract on 7£ per year."
179,2022-09-09 15:09:30+00:00,jabbawovk,@SaloniCFC @always_anjali the reports that came out said they basically only used him as an advisor and they all say that tuchel wasn't sacked because of poor form so why will they now spend 300m buying the first choice of a manager they were planning to sack
180,2022-09-09 15:08:57+00:00,abrabor_,@UTDKojo @sugarbread__ Sack poco lee
181,2022-09-09 15:07:12+00:00,takinwale75,"pleading for more time. And rather than going for a more experienced coach, Chelsea went for a coach that has no UCL experience &amp; hasn't won a single trophy throughout his career and paid 22m pounds to Brighton to get him. There is more to Tuchel's sack than what is obvious."
182,2022-09-09 15:05:01+00:00,paulsaliu4,Mainz Director Sends Four Letter Words To The Blues Following Thomas Tuchel’s Sack. https://t.co/079BLFBEPe
183,2022-09-09 15:00:24+00:00,blossomingprof,"@samueletuokwu Tuchel's sack was untimely. Well,I wish Porter the new coach better achievements more than the previous ones"
184,2022-09-09 14:59:19+00:00,sally_smart05,"@Africanrudeboi @TKalege @ConnCFC True, I miss Tuchel like crazy

The sack was harsh"
185,2022-09-09 14:53:46+00:00,433Gary,"Tuchel had Chelsea in 11th in the days leading up to his sack, I ain’t forget"
186,2022-09-09 14:47:50+00:00,O_Seyii,Liverpool to Sack Klopp and replace with Tuchel
187,2022-09-09 14:45:43+00:00,KZharque,"One reason why the Tuchel sack hurts me, no matter the form we’re in we turn up in big games and that something not a lot of managers can do. Lool Liverpool never beat us in 90 mins under Tuchel so what’s your point ?"
188,2022-09-09 14:42:47+00:00,cheIseainpidgin,"Liverpool fit Sack Klopp and Thomas Tuchel na potential replacement     ~All football

#Lex_ #CIP"
189,2022-09-09 14:39:49+00:00,Rabona_TV,"Thoughts on Tuchel getting the sack? 

One of the strangest sackings for me. 
I can see justifications for it, I can see the long-term vision, but I can't help but feel it's still very harsh on Tuchel to not give him a chance to turn things around. 

LINK: https://t.co/UNFmE9RW2M https://t.co/AXoPeP7VB4"
190,2022-09-09 14:26:20+00:00,Its_SuNnYzzZ_77,Liverpool may sack Klopp. They might replace Klopp with Tuchel.
191,2022-09-09 14:25:11+00:00,ihatebobola,If Chelsea didn’t sack Tuchel would she still be alive🤔
192,2022-09-09 14:22:08+00:00,itzdonariano,@PresleyLdn @CFC___24 @_CFCMo @brfootball He wanted game time and tuchel said he wasnt part of their plans. My point is why sell him just to sack the manager a week later
193,2022-09-09 14:18:00+00:00,abohpage2,"@kaihavertz29 Go and learn how to play football very well....
You and Mason sack tuchel with your horrific performance"
194,2022-09-09 14:14:37+00:00,MO___JAWAD,Sack klopp and replace him with tuchel
195,2022-09-09 14:07:27+00:00,Man_Kinga342,"@EllMazayo @jikecosta @CFC_Chow Some players wanted to leave even on the last day due to Tuchel not giving them enough game time and freezing them plus playing them out of position, some of the issues were on him. Plus if he couldn't work it out with the owners who are we to prevent his sack"
196,2022-09-09 14:05:40+00:00,airies90,@delanobrowne14 Honestly right..I hear d man did want cr7 and tuchel say no it wud be a step backwards..and that is one of the reasons he get sack..and I...smh
197,2022-09-09 14:04:47+00:00,Agbogunleyetoba,Liverpool may sack Klopp; contract made with Tuchel as potential replacement …d return of tuchel Chelsea beware 👍
198,2022-09-09 14:02:04+00:00,centro241,Liverpool may sack Klopp; contract made with Tuchel as potential replacement according to a report from Spanish outlet @ElNacionalWeb
199,2022-09-09 14:02:00+00:00,James05231531,Because Tuchel had spent millions and he moans he needs more players when he’s got internationals worth 50 million on the bench to come on .Liverpool won’t sack Klopp
200,2022-09-09 13:56:53+00:00,Lukmanjrd,@Jibsman1 Need but they don sack Tuchel
201,2022-09-09 13:56:28+00:00,soalawhite,@dafunzee @Benco14 @premierleague @ChelseaFC Them sack Tommy Tuchel go hire PE teacher. Even my manger wey no be Chelsea fan sef they vex for that kian tin
202,2022-09-09 13:56:07+00:00,ABARACADABRA5,"Where could #Tuchel ends up⁉️
@realmadriden- Ancellotti to retire after madrid contract
@juventusfcen #Juve
@FCBayernEN #Bayern
@LFC
#LiVARpool if Klopp sacked
#Boehlyout #TuchelOut #Sack 
#CFC @ChelseaFC @TheChelseaForum @OfficialFPL @premierleague #ChelseaFC"
203,2022-09-09 13:53:53+00:00,dafunzee,"@soalawhite @Benco14 @premierleague @ChelseaFC Benjy, this guy never tell us truth... Him Uncle na Tuchel. It's really paining him for the sack. 😂"
204,2022-09-09 13:52:26+00:00,_papy_giddy1,"You can only sack tuchel ,you can’t sack him from the heart of the fans ,we love our manager,he gave everything for chelsea football club ,he stood by us when we were down and rejected every offers thrown to him,he love Chelsea,he is part of us,we love our manager🥲🙃🥲"
205,2022-09-09 13:41:25+00:00,notice_com_ng,Two players that caused Thomas Tuchel's sack revealed - Chelsea - https://t.co/taoFH1AbfT #Sport  #chelsea #ThomasTuchel #BBnaija #Messi #Wizkid #Davido
206,2022-09-09 13:29:09+00:00,TBulimu,"@Blue_Footy @ConnCFC People are overreacting on the Tuchel issue. Considering the board have a longterm plan for cfc, it is totally absurd that they compromise and work with someone that doesn't meet all their expectations. Reading on what was happening, the sack was coming anyways."
207,2022-09-09 13:25:40+00:00,OfficePainter,"Getting yelled at by my own children when they met me at the door last night and asked if “I had seen the news” and responding “yeah, a real shame to be honest, I don’t think Thomas Tuchel deserved the sack”. https://t.co/C1LbhauEFV"
208,2022-09-09 13:18:47+00:00,SeanJonesKC,"There was something unusual about the sacking of Thomas Tuchel. Of course ""Chelsea Sacks Manager"" is not an unfamiliar headline, but what was unusual was that @ChelseaFC reached out to fans to explain their thinking. The new regime promised transparency and it seems they meant it"
209,2022-09-09 13:17:27+00:00,FearonVisao,"@ChelseaFC Why would ya'll sack Tuchel - a man who coached with passion, almost broke Conte's hand, and won titles for you, for a guy who's best side coached was 10th place Swansea and 15th place Brighton ."
210,2022-09-09 13:13:16+00:00,cruiz_7,Kante back soon 😭 why sack Tuchel then
211,2022-09-09 13:08:38+00:00,tkb417,"Chelseas new manager

They fired one with 60% win rate for 28% 

One home last season

6 games back to back losses 

And they said the reason for the sack of Tuchel was bcos of results? 

I hope they know what they are doing https://t.co/vdLEQ2ak8v"
212,2022-09-09 13:05:41+00:00,Fasure_jnr,@ingloriousmob Desperate una... As if there was any reason to sack tuchel in the first place... Owner wey dey do 4:4:3 formation
213,2022-09-09 13:01:46+00:00,C01_1,"@juventusfcen The team will not achieve an inch with Allegri's presence. Please sack him before it is too late. There are many better coaches available than him, for example.Numas Tuchel, Zinedine Zidane and Igor Theodor You have to be as bold as the Chelsea administration because your fans"
214,2022-09-09 12:56:46+00:00,Sportsc97333799,Chelsea owner Todd Boehly has reportedly reassured Aubameyang over his role after Tuchel sack https://t.co/vIHM0ou4Xc
215,2022-09-09 12:55:15+00:00,Dchukkie,@Blue_Footy Recruiting a coach that can be able to bounce back during bad run in form is very essential and that's why I'm sad about Tuchel's sack and I believed in him more than any other past Chelsea coach.
